id,input_sentence,label,prediction,confidence,confidence-t,confidence-v,confidence-a
WoL4fCxGd8Q[12],expectation going in i am a fan of paul mccartney and but i am not a big fan but i do recognize that he is a pretty talented guy,[1. 1. 0. 0. 0. 0.],[1. 1. 0. 1. 0. 0.],0.3953492,3.034302,0.28637666,0.30595022
Wu-wQTmxRgo[0],watching me well i don't need that appeal like you guys allow you guys come here for the cinematic stuff for the which is what i love to spread the relationship stuff the the,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.375193,8.884882,0.28325152,0.32403386
Wu-wQTmxRgo[1],stuff the the corking is the around they always having fun whatever it,[1. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.41865534,7.308558,0.2887504,0.22014825
WuaoxGAKue0[0],so because it doesn't make any sense i'm not going to remember any of it,[1. 0. 1. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.41653448,9.149678,0.35402024,0.33867347
X2Hs89fZ2-c[0],in this module we're are focusing specifically on spatial data,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.40658313,10.444975,0.31194514,0.2694658
X2Hs89fZ2-c[1],we start by taking a little bit of a refresher on the three components of the software now,[1. 1. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],0.39610118,9.569631,0.29689878,0.33537334
X2Hs89fZ2-c[2],and pay attention to where error is introduced and the limitations of both data models,[0. 0. 0. 0. 0. 1.],[1. 1. 0. 0. 0. 0.],0.39183295,9.06798,0.2992711,0.3301893
X2Hs89fZ2-c[3],the last part of these lecture slides really dive into those key concepts related to and in general,[1. 0. 0. 0. 0. 1.],[1. 1. 0. 0. 0. 0.],0.4175886,8.400248,0.29981542,0.35273886
X2Hs89fZ2-c[4],software make sure you understand the difference between layers and features and and feature classes classes and feature classes and feature we also,[0. 1. 0. 0. 0. 1.],[1. 1. 0. 0. 0. 0.],0.39920962,7.227251,0.2980161,0.29944837
X2Hs89fZ2-c[5],allows us to display these not features for example population of the state population change what else can we display disease rates all of these,[1. 1. 0. 1. 0. 1.],[1. 1. 1. 0. 0. 0.],0.40605414,7.3798966,0.30800164,0.32121003
X2Hs89fZ2-c[6],software now in module you were exposed to and so,[0. 1. 0. 0. 0. 1.],[1. 1. 0. 0. 0. 0.],0.3954211,9.020197,0.310835,0.33369607
X2Hs89fZ2-c[7],disease rates all of these things can be stored within the data as an attribute table can be displayed this is,[1. 1. 0. 0. 0. 1.],[1. 1. 0. 0. 0. 0.],0.39870858,9.680102,0.30506182,0.32724625
X2Hs89fZ2-c[8],displayed this is what makes software so powerful it is also in this section we also talk about knowing how good quality your data are so,[0. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],0.3896979,8.014856,0.2936772,0.3340329
X2Hs89fZ2-c[9],data are so making sure we know where to find what types of makes your data better or how do we understand who produced the data what the projection was so we,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.39758235,7.546739,0.29106793,0.34229386
X2Hs89fZ2-c[10],five and in this class we really only use or feature classes so make,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.3966648,7.7670436,0.30369353,0.33260918
X2Hs89fZ2-c[11],classes so make sure that you understand what separates and feature classes feature classes are stored in are not make sure you understand,[1. 1. 0. 0. 0. 1.],[1. 1. 1. 0. 0. 0.],0.39356804,8.038922,0.29684404,0.30778992
X2Hs89fZ2-c[12],and so you should remember that is the main component of this is where,[1. 0. 0. 1. 0. 0.],[1. 1. 0. 0. 0. 0.],0.40296918,6.6785135,0.30839217,0.35090125
X2Hs89fZ2-c[13],one file if you open up your open up your window explorer files versus opening it up in you will,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.380085,9.207109,0.29508877,0.30815834
X2Hs89fZ2-c[14],up in you will see you have several files associated with each data set so,[1. 1. 0. 0. 0. 1.],[1. 1. 0. 0. 0. 0.],0.38983315,9.455248,0.3061682,0.32138216
X2Hs89fZ2-c[15],set so pay attention to the files that are associated with it and how to move data from place to place regardless of the data format we're looking at,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.3959697,7.6457095,0.29690003,0.3156699
X2Hs89fZ2-c[16],of this is where you create your data edit data view data analyze your map create maps it is the workhorse of the program,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.386343,6.9418807,0.28411785,0.31121284
X2Hs89fZ2-c[17],the second component is is more focused on database management so you should remember how you search through the different change projection added everything like that,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.39893883,7.069816,0.30328533,0.33059412
X2Hs89fZ2-c[18],and then the last part the last component is the one we will be exploring towards the end of the course where we get,[0. 1. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],0.40476984,9.424313,0.3076682,0.3480811
X2Hs89fZ2-c[19],the course where we get into looking at very specific tools,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.39896774,8.525883,0.3145556,0.32266986
X2Hs89fZ2-c[20],data make sure you pay attention to the difference between our two key types of spatial data models vector and raster data make,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.39672232,9.1338415,0.30050164,0.32209057
X6N7UEFJLNY[0],now that we've talked about whether your choosing battery powered or you've got to determine how and when you're going to use this,[0. 1. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.40071356,6.811761,0.29764333,0.32662112
X6N7UEFJLNY[1],totally you can set your to turn on a monday through a friday and not work on the weekends you,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.43253857,8.4867735,0.31071848,0.28272384
X6N7UEFJLNY[2],weekends you can set it so that it's motion activated the minute you move your car the turns on,[1. 0. 0. 0. 0. 1.],[1. 0. 1. 0. 0. 0.],0.40600395,9.44105,0.30654573,0.24324863
X6N7UEFJLNY[3],you can also set it so that it's on every minute of every day the beauty,[1. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0.],0.3885305,8.323063,0.29847467,0.26729575
X6N7UEFJLNY[4],day the beauty of it is no matter what you decide you can log on to any computer as long as you have internet access and you can see where your vehicle has been and what it's doing at any given time,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.3949045,7.828893,0.28265935,0.21969406
XDVit9ASVUg[0],conclusion the thing about a conclusion is that it is simply a wrap up it is,[1. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.40406013,7.3278623,0.30601805,0.36059785
XDVit9ASVUg[1],up it is a brief restatement not retelling the whole persuasive speech,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.4235788,5.901204,0.30586672,0.16286525
XKyumlBmix8[0],but when they're injured the heal with scar tissue and now they don't glide as much right and they create this knot in there,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.39675438,7.9916706,0.2926427,0.35450774
XKyumlBmix8[1],on so it's very easily irritated again this is,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.3981505,7.983686,0.32169127,0.3352689
XKyumlBmix8[2],percent right so i'm going to do one more pass bring it out,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.40820158,8.228106,0.29759568,0.23950152
XKyumlBmix8[3],more pass bring it out like this arm out in front of you and let's have you take your chin down,[0. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.42059666,6.9837346,0.30669028,0.13071293
XKyumlBmix8[4],all the way down okay good now stop right there let's put it on pause,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.40329492,4.6423554,0.30422205,0.06414457
XKyumlBmix8[5],now stop right there let's put it on pause for a second okay we take care of those soft,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.3997832,7.382033,0.30633062,0.33045435
XLjpZUsFEXo[0],in and then the other thing you want to need is a little bit of a light of course we're shooting this here for expert village we're lit and you can see me very clearly that's why on your video that you're watching me on right now looks great the quality looks real good well that's,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.41010016,7.6610947,0.2953984,0.35359293
XLjpZUsFEXo[1],real good well that's important you don't want to be doing it in a dark room even,[1. 0. 0. 0. 0. 1.],[1. 1. 0. 0. 0. 0.],0.3959512,6.989455,0.30145392,0.33707666
XLjpZUsFEXo[2],room even if it means getting a little desk lamp and aiming at you or aiming it at the ceiling and bouncing the light at you whatever you can do to get a little bit of light in front of you will make your quality of your video that much better and then of,[1. 0. 1. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.41358465,8.173168,0.3004824,0.23696746
XLjpZUsFEXo[3],little now some computers nowadays even have them built in of course this is an older that still works great for what i'm doing but the newer have better quality and they have microphones built right in,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.40200943,5.7883525,0.3142472,0.34002262
XLjpZUsFEXo[4],else these cameras cost under bucks you can certainly find them on different online or even go to one of your big box stores and one of big box electronic stores they might charge you between and at most,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.3986041,10.045617,0.29397282,0.32854843
XVWiAArXYpE[0],yeah but let me point out that you did say all white men exactly,[0. 0. 0. 0. 1. 0.],[1. 1. 1. 0. 0. 0.],0.39900267,8.868453,0.31178367,0.18287984
XVWiAArXYpE[1],institution no before this we would've called this the anti federalists or the democratic republicans okay so,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 1. 0.],0.40768182,11.444649,0.35146463,0.22144751
XVWiAArXYpE[2],republicans okay so hamilton is a federalist position jefferson,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.41241646,7.885065,0.33594304,0.34334612
XVWiAArXYpE[3],position jefferson is an anti federalist right,[0. 0. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.40298462,6.3026223,0.34792376,-0.273762
XVWiAArXYpE[4],exactly so jackson is unabashedly a racist and,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 0.],0.41846585,5.686339,0.31656694,0.21546577
XVWiAArXYpE[5],racist and his vision of manifest destiny really involves the eradication of all native americans i mean this is a,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 1. 0.],0.38907844,8.632322,0.327546,-0.12281643
XVWiAArXYpE[6],americans i mean this is a really dark time for american indian policy this,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 1. 0.],0.39649296,8.459027,0.3252296,0.34435833
XVWiAArXYpE[7],policy this is when we see something called the indian removal act that is literally what it's called,[0. 0. 0. 0. 1. 0.],[1. 1. 1. 0. 1. 0.],0.38138092,6.8772044,0.31042922,0.16826122
XVWiAArXYpE[8],jackson's presidency is also marked by the cherokee diaspora the forced removal of the cherokee along what's called the trail of tears yep,[0. 1. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 0.],0.41938525,9.926331,0.34582245,0.16707546
XVWiAArXYpE[9],so okay so before jackson do we really have the democratic party as an institution no before,[0. 0. 0. 1. 1. 0.],[1. 1. 1. 1. 1. 0.],0.39734858,6.4174924,0.30971283,0.33078104
XWIp0zH3qDM[0],hospital again so i'm just gonna do it later today i'm,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.39276767,7.5917935,0.30732757,0.3268904
X_TusmBIlC0[0],little different you need to most lenders require that you leave at least twenty percent equity in the house so you,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.39962214,6.6996527,0.31186014,0.3344596
X_TusmBIlC0[1],report go to one of the credit reporting agencies online get your copy of your credit report you need to look,[0. 1. 1. 0. 1. 0.],[1. 1. 1. 0. 0. 0.],0.3926397,9.594276,0.286474,0.31973737
Xa086gxLJ3Y[0],many times these corporate kits include sample articles of incorporation and you can pick,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4020754,9.868209,0.2992028,0.31359434
Xa086gxLJ3Y[1],hello i'm robert todd and i'm here to answer the question how to write articles of incorporation,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.41096437,8.149773,0.29811734,0.19732286
Xa086gxLJ3Y[2],state and you're going to have to decide in which state you wish to incorporate,[1. 1. 0. 0. 0. 1.],[1. 1. 1. 0. 0. 0.],0.40523678,8.489043,0.29233515,0.33706892
XadAy93f1P8[0],has released its latest employment figures for the in conjunction with the british recruitment and employment confederation,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.40345508,9.046213,0.30459428,0.22685184
XbkYA-iXUwA[0],computer program efficiently whereas low might prevent you from doing so,[0. 1. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.39561427,6.724444,0.30550736,0.32756978
XbkYA-iXUwA[1],emotional intelligence or has been defined in many ways for,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.39577097,7.924585,0.3096301,0.315126
XbkYA-iXUwA[2],ways for our purposes i define as the ability to process painful emotions in healthy and effective ways,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.39817464,8.473953,0.3010689,0.33067977
XbkYA-iXUwA[3],low on the other hand might cause you to deal with your pain by drinking or drugging self cutting beating up on yourself of falling into hopelessness,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.40764838,8.225371,0.3080173,0.33912587
XbkYA-iXUwA[4],thus is about one's ability to process painful emotions whereas is about one's ability to learn and solve problems,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.39700145,8.142272,0.29819006,0.34242368
XlTYSOaZ_vM[0],hey up do you remember the session we did two weeks ago listen next week there will be the opening of titan the full,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.42053235,8.7410755,0.31899685,0.3554051
XlTYSOaZ_vM[1],titan the full range of materials will be waiting for you already seen,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.399042,8.358728,0.3030814,0.16435435
XrNaL-MTjXg[0],monologue so if i say if i'm talking to my best friend i'm talking about this person who loves me i say that he loves me he knows me for who i am and he loves me he can't help himself from loving me for exactly who i am this is my monologue,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 0.],0.38172758,6.427363,0.32174194,0.3180775
XrNaL-MTjXg[1],exactly who i am this is my monologue from queens boulevard i what do i want why am i telling my best friend this,[1. 1. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 0.],0.4158765,7.7362895,0.33028144,0.22820736
XrNaL-MTjXg[2],in my eye it's always good to pick a subject verb a strong action for me,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4233417,8.6695385,0.3129804,0.35752207
XrNaL-MTjXg[3],i see that he loves me he knows me for who i am and he loves me he can't help himself from loving me for exactly who i am and i love him too for exactly who he is,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.37987703,6.220322,0.3006202,0.31645703
XrNaL-MTjXg[4],i have a real purpose objective can't state the importance enough,[1. 0. 1. 1. 0. 0.],[1. 1. 1. 0. 0. 0.],0.40928555,9.191153,0.29871613,0.3332247
Xy57UpKRNEo[0],the human brain is not strictly an organ that develops according to genetics,[0. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.38533014,6.8552785,0.30449945,0.30361527
Xy57UpKRNEo[1],well the human brain also develops in response to the environment especially the human brain because most of our brain growth occurs after birth and not before,[0. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.39238364,10.096807,0.30409002,0.33804
Xy57UpKRNEo[2],size whereas the human body is about percent adult size,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.39336312,8.358773,0.2993167,0.26745114
Xy57UpKRNEo[3],so those first three years are hugely important now,[0. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.39656562,8.780981,0.3063709,0.34350204
Xy57UpKRNEo[4],important now which circuits develop and which do not depends very much on environmental input,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.3891554,7.5727468,0.2919561,0.31118834
Xy57UpKRNEo[5],so a child who doesn't see light they will be blind after a few years because the visual circuits need light waves for their development they just don't otherwise,[0. 1. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 1.],0.42860216,9.362772,0.32054353,0.35668862
Y2F51I-dzAg[0],may back in the seventies but the marriage never ended up happening,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.41404045,6.0665083,0.31259865,0.3505795
Y2F51I-dzAg[1],however decades later we were shown that the two of them consummated the before the marriage itself to,[1. 0. 0. 1. 0. 0.],[1. 1. 0. 0. 0. 0.],0.41225684,8.405895,0.32313532,0.34039068
Y2F51I-dzAg[2],display this makes the time that peter walked in on his aunt less intense by comparison so,[0. 0. 0. 1. 0. 0.],[1. 1. 1. 0. 0. 0.],0.39268076,8.5065365,0.30844057,0.32290924
Y2F51I-dzAg[3],comparison so hey did you know that wolverine and squirrel girl had a thing yeah,[1. 0. 0. 1. 0. 0.],[1. 1. 1. 1. 1. 0.],0.40210634,8.548506,0.3103841,0.35022116
Y2F51I-dzAg[4],thing yeah when wolverine joined the new their team leader luke cage decided to get a nanny for when he and jessica jones were going to be out fighting crime,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.39638287,5.2686214,0.31305134,0.32776415
Y2F51I-dzAg[5],after several interviews it was decided that squirrel girl was the best candidate which led to this incredibly awkward scene when she crossed paths with wolverine,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 0.],0.3829605,7.3493285,0.32267153,0.31804746
Y8dI1GTWCk4[0],actually none of that is what we're talking about what it means,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 1. 0.],0.41455472,8.11493,0.3385399,0.04245223
Y8dI1GTWCk4[1],kurtzman from right off the bat the lemon decision is a little complicated because it combines two sets of facts although they both involve public money and parochial schools in one case,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 1. 0.],0.400589,8.25103,0.33256185,0.3354197
Y8dI1GTWCk4[2],what we're talking about what it means is you can't be prohibited from being part of a certain religion although it doesn't mean that any religious practice is okay for example,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.4106698,8.041717,0.30108142,0.26462457
Y8dI1GTWCk4[3],we are gonna anger a lot of aztecs with this video stan there are a number of cases,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 1. 0.],0.40824634,7.6539855,0.3247366,0.23396209
Y8dI1GTWCk4[4],video stan there are a number of cases that establish this distinction between religious belief and religious practice but my personal favorite is church of aye vs hialeah,[1. 0. 1. 1. 1. 0.],[1. 1. 1. 0. 0. 0.],0.40087926,5.8412023,0.3182035,0.3339876
Y8dI1GTWCk4[5],aye vs hialeah because i love saying aye you probably figured,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.422485,9.209526,0.2928525,0.13922589
Y8dI1GTWCk4[6],aye you probably figured out that what these two clauses mean in practice has been determined to some degree by supreme court decisions there's a bunch,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.40763515,7.020576,0.31597644,0.33438373
Y8dI1GTWCk4[7],decisions there's a bunch of them but probably the most important one is called lemon v kurtzman,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.38603646,5.6312556,0.2968828,0.31907296
YCEllKyaCrc[0],the way of life can be free and beautiful but we have lost the way,[1. 1. 1. 0. 1. 0.],[1. 1. 1. 0. 0. 0.],0.4029774,8.177273,0.3043428,0.31714022
YCEllKyaCrc[1],greed has poisoned souls has barricaded the world with hate has goose stepped us into misery and bloodshed,[0. 1. 1. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.40282857,6.6842885,0.3311482,-1.4604455
YCEllKyaCrc[2],we want to live by each happiness not by each misery,[0. 1. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.40207553,6.8946524,0.29872966,0.34079778
YCI-ZzclIPQ[0],product and so we're seeing that shift the dollars from the marketing to the online marketing,[1. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.40514404,6.7200503,0.30680257,0.33647758
YLK58srjhNI[0],there was a certain hostility to the play no question about it,[0. 0. 1. 0. 1. 0.],[1. 1. 1. 0. 1. 0.],0.3892812,9.07416,0.34027863,0.32657075
YLK58srjhNI[1],but then he died and within a year a small group of young people did it off broadway i think it,[0. 1. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 0.],0.3948512,10.036962,0.30054104,0.33865088
YLK58srjhNI[2],off broadway i think it may have been the first off broadway production ever and it became a big success then in a much worse production than the original one but they were passionate and they really were terrific they,[1. 1. 1. 0. 0. 0.],[1. 0. 0. 1. 0. 0.],0.40725338,7.9438715,0.29692274,0.3421405
YLK58srjhNI[3],terrific they had a great production in france with simon and yves montand i am told that created a real big clamor,[0. 1. 0. 0. 0. 0.],[1. 0. 0. 1. 0. 0.],0.41884983,6.5471706,0.28524762,0.21591546
YLK58srjhNI[4],of course we had fewer people here than they did in europe,[1. 1. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 0.],0.4125896,6.862088,0.32148707,0.36119914
YQZPnHZRp1w[0],social media channels so again we have a tool that we use,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.4243989,7.79602,0.28751922,0.3233071
YUNxD04EvfE[0],my name is billy an economist with the fort collins science center in fort collins colorado involved in incorporating some of the economic and human dimensions research for the landscape conservation cooperative,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.40952814,7.877666,0.3056907,0.34510356
YUNxD04EvfE[1],well i think the biggest conservation challenge today is conservation itself as a land management strategy going against competing land uses largely driven by economic incentives,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 1.],0.38784766,8.534332,0.28184777,0.3215453
YUNxD04EvfE[2],a lot of value to that to these residents up here in this region,[0. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.41101623,8.213879,0.3236344,0.33846253
YUNxD04EvfE[3],and again some of those values necessarily all that apparent but definitely important,[0. 1. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.40354168,7.8834553,0.29656285,0.30619264
YUNxD04EvfE[4],from the land managers to county commissioners to the general public,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.42603213,8.509059,0.31643128,0.30006582
YUNxD04EvfE[5],we hope the science will inform land management decisions and maybe also as more of an education piece again highlighting those links those social and economic links back to landscape conditions that aren't always that apparent,[1. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.40545106,7.220197,0.29907098,0.33586663
YUNxD04EvfE[6],our research is designed to highlight and estimate the economic contribution of some of the conserved habitats here in the prairie and pothole region,[0. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.40797246,7.6853137,0.31256074,0.34794104
YUNxD04EvfE[7],so we want to highlight those impacts and make that link between habitat conditions and social and economic impacts,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 1.],0.40477157,9.014517,0.2845462,0.32160586
YUNxD04EvfE[8],for wetlands for instance someone might say oh not that much economic value to it,[0. 0. 0. 0. 1. 0.],[1. 1. 1. 0. 1. 0.],0.40410882,7.3872623,0.3200953,0.3288983
YUNxD04EvfE[9],it can also have value just to the local residents in terms of open view sheds and quality of life,[1. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.39642447,7.814674,0.31549412,0.33030462
YgyeyooSz0g[0],and this is important for the borrower to have some underlying security for the loan that they have put forward to you because more often than not their a savings institution and they have responsibility to their depositors to make sure that the money that they have in their institution is secured by underlying assets so,[0. 1. 1. 0. 0. 0.],[1. 1. 1. 0. 0. 1.],0.4197325,7.252972,0.30107236,0.31945413
YsMM_1R1vtw[0],hi i'm your dean of the school of education at southern new hampshire university,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.38882983,8.345625,0.29861778,0.3293742
YsMM_1R1vtw[1],many teachers just aren't able to work all day and go to school in the evenings with,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.40751296,8.231932,0.31249893,0.35723263
YsMM_1R1vtw[2],our master of education degree in curriculum instruction offers a certification track so you can become a state certified curriculum administrator,[0. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],0.39449322,9.155857,0.27809173,0.3281318
YsMM_1R1vtw[3],a master's degree brings many benefits including respect from colleagues and administrators and a higher salary,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.40564668,6.9432635,0.31849742,0.3388589
YsMM_1R1vtw[4],you can do your course work from home the library in the morning at night whenever you can make the time,[1. 1. 1. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.39493924,9.107702,0.29570305,0.30598903
Z4iYSMMMycQ[0],do you need to wait to be admitted to apply for financial aid definitely,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 1. 1.],0.39016396,7.2226295,0.2982441,0.31930912
Z4iYSMMMycQ[1],admitted the free application for federal student aid or is available online at beginning january the priority deadline for most financial aid is march but you can always apply after that as well,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.40814817,7.0299067,0.29071295,0.32487702
ZHUFlEgKk-w[0],complications of decision making temptation to sometimes make a pragmatic decision instead of a principled decision it was,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.4058054,7.673239,0.2998522,0.34639227
ZHUFlEgKk-w[1],decision it was all there so i'm a history student so in one sense,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.39220113,10.185328,0.30528235,0.33346778
ZHUFlEgKk-w[2],of crisis i hope people will watch it because hopefully it's a good drama it's always,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.38745862,8.124096,0.29321665,0.33408886
ZHUFlEgKk-w[3],good drama it's always a good place to start but i think the obvious i hope will make it interesting when i watched,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.38467073,8.2767,0.28738528,0.3223982
ZKErPftd--w[0],one threw at burrito at me and i fell over i looked,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 0. 1.],0.40051484,7.4686,0.2988639,0.32403445
ZKErPftd--w[1],over i looked down and thought i was looking at my guts when it was really just beans and rice,[0. 1. 1. 1. 1. 1.],[1. 1. 1. 1. 1. 0.],0.39177454,5.921433,0.29065543,0.31352097
ZKErPftd--w[2],idea but the pack promised to work hard saying if you put us in the sequel we will practice we will rehearse we'll take it as a serious thing we're athletes,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.41310495,7.5338902,0.30350268,0.3157586
ZKErPftd--w[3],thing we're athletes this is what we do we'll,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.40125698,7.9051967,0.30446976,0.17199339
ZKErPftd--w[4],a really bad i still haven't figured out how to do it i actually hurt,[1. 1. 0. 0. 0. 0.],[1. 1. 1. 1. 0. 1.],0.39880842,10.191414,0.29030722,0.30285093
ZKErPftd--w[5],do it i actually hurt my back one day i woke,[0. 1. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],0.39364082,10.001248,0.30493242,4.488417
ZKErPftd--w[6],one day i woke up the next morning and my back was completely tweaked,[0. 1. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 1.],0.43569082,8.408665,0.34853917,0.3840536
ZKErPftd--w[7],the pack one of the most memorable scenes in pitch perfect is when the green bay packers compete in the riff off but how on,[1. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0.],0.38751662,7.859056,0.2878706,0.14848691
ZKErPftd--w[8],riff off but how on earth did that happen cannon,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 1. 1. 0.],0.402358,7.9917836,0.3234498,0.34192044
