id,input_sentence,label,prediction,confidence,confidence-t,confidence-v,confidence-a,prediction-dynamic
LDKWr94J0wM[0],different some people use different kinds of technologies some use mobile phone others used personal health records some use the patient portals to the electronic records and,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 1. 1.],0.4503504,0.39475753080689546,0.5658634533801399,0.5405592178790675,[1. 1. 1. 0. 0. 1.]
LDKWr94J0wM[1],so it's my pleasure to introduce these three wonderful individual whose use health it to manage their and improve their health,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.44669855,0.3800287144166611,0.5311022211274135,0.429816484532283,[1. 1. 0. 0. 0. 0.]
LDKWr94J0wM[2],as surgeon general i had the opportunity to launch the national patient national prevention strategy a few months ago as,[0. 0. 0. 0. 0. 1.],[1. 1. 0. 0. 0. 1.],0.4493647,0.25216822060671706,0.5321147845693969,0.44677061640528687,[1. 1. 0. 0. 0. 1.]
LDKWr94J0wM[3],ago as you know the national prevention strategies tried to make us become a more healthy and fit nation,[0. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],0.44977203,0.31550508469078353,0.5316050225148451,0.5084225093926207,[1. 1. 0. 0. 0. 0.]
LDKWr94J0wM[4],and this particular program is one of the ways the make that national prevention strategy come to life,[0. 1. 0. 0. 0. 1.],[1. 1. 1. 0. 0. 0.],0.44779432,0.3641819532700211,0.5312500734651908,0.5269762723121392,[1. 1. 1. 0. 0. 0.]
LDKWr94J0wM[5],with better coordinated care improved quality and decreased errors,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.4544511,0.20645479600963124,0.5317787897944968,0.5736581852280613,[1. 1. 0. 0. 0. 0.]
LDKWr94J0wM[6],we also want you know your own health information empowers you to be more engaged in your health and your healthcare,[0. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],0.45084643,0.3193161503896611,0.5319369083496831,0.4260822196328262,[1. 0. 0. 0. 0. 0.]
LFOwCSiGOvw[0],financial crisis i think the global financial crisis is a situation where more than one country has to come to find a solution it's not one,[0. 1. 0. 0. 0. 1.],[0. 1. 1. 0. 1. 1.],0.45307755,0.20140459773605857,0.6116912795924176,0.6365018288045295,[1. 1. 1. 0. 0. 1.]
LFOwCSiGOvw[1],a solution it's not one country's burden or one country has the capability to do this china,[0. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 1.],0.45276415,0.36227694220540674,0.5363439693894186,0.5401862382766283,[1. 1. 1. 0. 0. 1.]
LFOwCSiGOvw[2],needs to go through it needs to make some internal changes as well as it goes through this financial crisis in,[0. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.4483741,0.3304908036123786,0.531137275905615,0.4740378077262051,[1. 1. 0. 0. 0. 1.]
LJGL2sGvSS0[0],my name is brian hoyer and i am a business administration management major at uni my,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45087022,0.31365248513872734,0.5325664184096869,0.4308224500343253,[1. 0. 0. 0. 0. 1.]
LJGL2sGvSS0[1],uni my business is recycle right which has grown into right environmental my name is,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45151132,0.30525038370637547,0.5319626904153862,0.42604559783905455,[1. 0. 0. 0. 0. 1.]
LJGL2sGvSS0[2],from our clients it can be anything from paid search to organic search social media and content production essentially anything that helps them improve the effectiveness up their online presence,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.44903648,0.4275782704288395,0.5314737101940044,0.425971095641057,[1. 0. 0. 0. 0. 0.]
LJGL2sGvSS0[3],the student business incubator at the university of northern iowa is a learning laboratory designed to educate and inspire student entrepreneurs the goal,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45518604,0.25620542886167474,0.5323890736946577,0.5399808971480711,[1. 1. 0. 0. 0. 0.]
LJGL2sGvSS0[4],entrepreneurs the goal of the student business incubator first and foremost is to educate them we want,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4527517,0.17824406685163108,0.532806805713062,0.4440133914105512,[1. 0. 0. 0. 0. 0.]
LJGL2sGvSS0[5],educate them we want to established a good strong foundational knowledge for the students before they leave campus on how to start their own business the student,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 1.],0.45881262,0.2539873225862195,0.5312034012211321,0.4711622966896264,[1. 1. 0. 0. 0. 1.]
LJGL2sGvSS0[6],business the student business incubator was absolutely crucial in launching our business,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.45216268,0.4206395697545926,0.5317148722676699,0.4261319410298414,[1. 1. 0. 0. 0. 1.]
LJGL2sGvSS0[7],from you know accounting help to providing the actual physical office space that we need pretty much every aspect has been affected by the incubator but,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 1.],0.44873297,0.19476883215960528,0.5308483704015262,0.47781775605561366,[1. 1. 0. 0. 0. 1.]
LJGL2sGvSS0[8],incubator but more important than that i think was really the entrepreneurial spirit all of your neighbors,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 1.],0.44773024,0.19469916223403883,0.5318160891578666,0.4338191593326566,[1. 1. 0. 0. 0. 1.]
LJGL2sGvSS0[9],spirit all of your neighbors are entrepreneurs and if you're stuck on any issue whether specific your business or for client or just anything that you're doing you can walk down the hall and find other people who've probably been through the same thing to be successful,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4454787,0.2944643943215174,0.5316733821942864,0.4820060067731538,[1. 0. 0. 0. 0. 0.]
LJGL2sGvSS0[10],thing to be successful as an entrepreneur you first of all you need to be passionate you need to be willing to implement you need to be willing to take that step forward i also think you need to be very teachable and be willing to get advice from people when you need it when,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.4485901,0.3072057211705993,0.5318452074375903,0.42836521331521127,[1. 0. 0. 0. 0. 0.]
LJGL2sGvSS0[11],it when target click first started i'd never considered myself an entrepreneur or in fact i considered myself risk adverse which is not typically a characteristic you see entrepreneurs,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.44651917,0.5323616378723106,0.5315301355490265,0.451111475884709,[1. 0. 0. 0. 0. 1.]
LJGL2sGvSS0[12],environmental my name is therese kuster and my major was public relations at uni,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 1.],0.44691598,0.4994361339893663,0.5317456361676672,0.43616317407666944,[1. 0. 0. 0. 0. 1.]
LJGL2sGvSS0[13],so they really helped me grow and move beyond that on a personal level they helped with,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.44709247,0.37884176437710615,0.5323198165899988,0.37851340019793234,[1. 1. 0. 0. 0. 0.]
LJGL2sGvSS0[14],level they helped with everything from getting our very first all the way down to negotiating the sale of our business everything,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4459417,0.32731500840430217,0.5316514085640737,0.4351126419145791,[1. 0. 0. 0. 0. 0.]
LJGL2sGvSS0[15],business everything that involves my business has been impacted in a positive way by the incubator i,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45114827,0.31350130735771364,0.531741846130416,0.4262012615591217,[1. 0. 0. 0. 0. 0.]
LJGL2sGvSS0[16],i work at target click powered by mudd advertising the,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4474827,0.37852553643096987,0.5318920616197912,0.42589149436504253,[1. 0. 0. 0. 0. 0.]
LJGL2sGvSS0[17],advertising the reason i really got into wanting to start my own business is because i realized the potential for working for myself i,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4518602,0.48430011064310435,0.5317074373348311,0.4830985802948588,[1. 0. 0. 0. 0. 0.]
LJGL2sGvSS0[18],myself i got the idea originally i was involved with the uni entrepreneurs organization here at uni and we are working on a sustainability challenge with a local business and part of that which provide curbside recycling,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.45283207,0.20236282365112057,0.6332680986288712,0.5500907367916102,[1. 1. 0. 0. 0. 1.]
LJGL2sGvSS0[19],there was no one to provide that service at that time there was all,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.4528067,0.3631396561682385,0.5317696479139208,0.5520687957336071,[1. 1. 0. 0. 0. 1.]
LJGL2sGvSS0[20],time there was all this recycling talk going on so i figured i could provide that service that was obviously in demand target,[1. 0. 0. 1. 0. 0.],[1. 1. 0. 0. 0. 0.],0.44707137,0.22723260611848017,0.5310256333466039,0.43177115684022727,[1. 1. 0. 0. 0. 1.]
LJGL2sGvSS0[21],demand target click started in the mcelroy student business incubator with myself and another partner we provide,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.44535947,0.2324560430328083,0.417234808037373,0.445704573350595,[1. 0. 0. 0. 0. 0.]
LJGL2sGvSS0[22],partner we provide a variety of online marketing solutions from our clients it can be anything,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4530821,0.16679642594051858,0.5326202884537251,0.4331322740238745,[1. 0. 0. 0. 0. 1.]
LcfubBagG6Q[0],if something happens to me just put me in the box i've already,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 1.],0.45082384,0.2520347754043384,0.5309254099613178,0.5323210307306467,[1. 0. 1. 0. 0. 1.]
LcfubBagG6Q[1],box i've already put on the outfit that i'm ready to go in ok amy pham there,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45285434,0.1684048707217206,0.531617257343836,0.42614260600287684,[1. 1. 0. 0. 0. 1.]
LcfubBagG6Q[2],years it has got everything from burlesque to pop up tattoo parlors take it as,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4477886,0.506487309181922,0.5331116522691929,0.5369844553717905,[1. 0. 0. 0. 0. 0.]
LcfubBagG6Q[3],parlors take it as a complement if somebody comes up to me and says you look just like my mother in the i go oh,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45010695,0.08508303793118743,0.5321855135331826,0.42214174460700926,[1. 1. 0. 0. 0. 1.]
LcfubBagG6Q[4],ok now i would say definitely inspired i,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.44909447,0.22250608262300386,0.5325151752253401,0.45345427510906783,[1. 0. 0. 0. 0. 0.]
LcfubBagG6Q[5],inspired i also really like the and the pure,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4498815,0.35085393156435596,0.3204218634452032,0.4231611230183211,[1. 0. 0. 0. 0. 0.]
LcfubBagG6Q[6],in ok amy pham there is a verifiable style revolution happening at oakland california right now the new york times,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.44955528,0.16758374148963384,0.5326616272526983,0.42613395283157307,[1. 1. 0. 0. 0. 0.]
LcfubBagG6Q[7],california right now the new york times actually posted a short doc about the rad fashions happening across the bridge general,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45087442,0.2611552276296327,0.5288951826766269,0.416008192932831,[1. 0. 0. 0. 0. 0.]
LcfubBagG6Q[8],the bridge general style is like people are anti normal if,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4504872,0.23889586472983548,0.5317929012438743,0.5215930948544039,[1. 0. 0. 0. 0. 0.]
LcfubBagG6Q[9],normal if you want to do whatever you want to do to your like clothes to your body to your hair whatever it is people are really receptive to that jacob that,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.44867125,0.33252847365602456,0.5308419575930811,0.44784403875950324,[1. 0. 0. 0. 0. 0.]
LcfubBagG6Q[10],receptive to that jacob that was great but i could do you one better the ultimate,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 1. 0. 0.],0.44472116,0.2666821244661023,0.5313695148333247,0.48090370550331646,[1. 1. 0. 0. 0. 0.]
LcfubBagG6Q[11],one better the ultimate celebration of americana rockabilly viva las vegas,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45172033,0.40209877986120357,0.5325964422916234,0.4739828678537475,[1. 0. 0. 0. 0. 0.]
LcfubBagG6Q[12],rockabilly viva las vegas is the biggest rockabilly gathering in the entire world it has been running,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.450078,0.22037380032600962,0.5332987296526974,0.4963403185426535,[1. 1. 0. 0. 0. 0.]
LcfubBagG6Q[13],entire world it has been running for more than years it has got,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45043707,0.2494366679322837,0.5325988279299579,0.4835698931032247,[1. 0. 0. 0. 0. 0.]
LpTbjgELALo[0],east the question is the quality of those role models and who they are,[1. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 0.],0.4521076,0.43683085883516654,0.5313045894918458,0.5343768030329769,[1. 1. 1. 0. 0. 0.]
LpTbjgELALo[1],so what i was just saying yes they are but then again the quality and who they are is important thank you,[1. 0. 1. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.44968873,0.3448969117929097,0.5316643895438719,0.49371265770897327,[1. 1. 0. 0. 0. 0.]
LtlL-03S79Q[0],mystery but in this four part video series i'm going to show you some basic design principles that will give your presentations a clean professional look that will help you make a great impression and more importantly get your message across to your audience and,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4475767,0.3415330025172968,0.6560857644136149,0.42598141050134125,[1. 0. 0. 0. 0. 0.]
LtlL-03S79Q[1],right well in case there's anyone who doesn't want to do that check out my video about what a presentation is okay,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.44978166,0.1613542183271638,0.5320819171373976,0.4683038873143545,[1. 1. 0. 0. 0. 0.]
LtlL-03S79Q[2],is okay so what you're going to learn is crap contrast repetition alignment and proximity applying,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45248824,0.27832123710476697,0.5321594493611467,0.5108178021888038,[1. 0. 0. 0. 0. 0.]
LtlL-03S79Q[3],proximity applying these four design concepts to your presentations is simple easy and will make people think you turned into a design guru or,[1. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],0.44828808,0.2821826352823005,0.5322864115205684,0.42597820382763063,[1. 0. 0. 0. 0. 0.]
LtlL-03S79Q[4],guru or at the very least your audience will have an easier time following your presentations and understanding your message and,[1. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],0.4505915,0.3749055898749477,0.5323599329281973,0.4259474800871285,[1. 0. 0. 0. 0. 0.]
LtlL-03S79Q[5],important thing so subscribe to my channel sign up for my newsletter or check back here next week to watch presentation design quick tip is for contrast thanks,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45069486,0.43718617505028584,0.5318235506659396,0.5390447755489858,[1. 0. 0. 0. 0. 0.]
LueQT0vY1zI[0],sue so i am here because i think health care a necessary right for everybody you,[1. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45093393,0.36958164605851673,0.5316282983315352,0.5187426222658834,[1. 0. 0. 0. 0. 0.]
LyOq9mOEPuk[0],funny don't be too familiar with your humor or it will fall flat,[1. 0. 0. 0. 1. 0.],[1. 0. 1. 0. 1. 0.],0.44589427,0.2294772636426905,0.5306078583989751,0.49877193329245734,[1. 1. 1. 0. 0. 0.]
LyOq9mOEPuk[1],now if you're good at thinking on your feet this will be really easy for you maybe,[1. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45071024,0.20100657014024326,0.5317058755287577,0.4498095044151583,[1. 1. 0. 0. 0. 0.]
LyOq9mOEPuk[2],because what happens then is it starts to sound a bit wrote it's,[1. 0. 1. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],0.45633912,0.2923707362596235,0.532145810133239,0.5052498585618548,[1. 1. 0. 0. 0. 0.]
M6HKUzJNlsE[0],williams gary by the summer of i had taken the prerequisites to become an occupational therapist i was accepted,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4496848,0.6833452561672303,0.5319544459600278,0.4493560617207018,[1. 0. 0. 0. 0. 0.]
M6HKUzJNlsE[1],therapist i was accepted into the program and by that time i was full time all out no holds school was intense for and a half years but i made it through and like i said i let my professors know that i had brain injuries it didn't stop,[1. 1. 0. 0. 0. 1.],[1. 1. 0. 1. 0. 1.],0.44687712,0.4259035174347845,0.5312042577613738,0.5521095057670424,[1. 1. 0. 1. 0. 1.]
M6HKUzJNlsE[2],had brain injuries it didn't stop me and i didn't use it as a crutch but they definitely had some understanding and would be patient with me in some situations when i really really needed it,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.44748837,0.2824646017223731,0.5305534650272473,0.5479848382182885,[1. 1. 0. 0. 0. 1.]
M6HKUzJNlsE[3],so by the summer of i had finished the program,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45075655,0.30533711548911346,0.535268432863548,0.4856503384795368,[1. 0. 0. 0. 0. 0.]
M6HKUzJNlsE[4],i was the president of my student ot association class and i graduated cum laude from chicago state with a average,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45089498,0.3113904942266019,0.5323255343538564,0.5731035096759184,[1. 0. 0. 0. 0. 0.]
M6HKUzJNlsE[5],a average and with all the skills that i needed to be an occupational therapist i was able to pass,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45093074,0.2247365232838039,0.532397790371486,0.46373518612690035,[1. 0. 0. 0. 0. 0.]
MHVrwCEWLPI[0],together even still today there are times when it's very difficult to bring all of those key stakeholders to the table together around a cause you,[1. 0. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.45308992,0.3203891405972128,0.5307571253569131,0.5844594023962975,[1. 1. 1. 0. 1. 0.]
MHVrwCEWLPI[1],productivity so for more than three decades we've been able to keep that alliance together we've been able to,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45438862,0.16459960240685345,0.5321612012823573,0.4670784890943832,[1. 0. 0. 0. 0. 0.]
MHVrwCEWLPI[2],alliance together we've been able to keep the republicans and democrats sitting and talking to each other and designing paths forward the,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.4480914,0.455792049241833,0.5306257149121305,0.611351958709871,[1. 0. 1. 0. 0. 0.]
MHVrwCEWLPI[3],forward the alliance has sitting members of the us congress,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.45590955,0.24542224799629875,0.5317181348887341,0.5884246492458467,[1. 0. 0. 0. 0. 0.]
MHyW857u_X8[0],the good things could be the networking with great people all around the united states and canada one,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.44922477,0.10717108114257368,0.6455504012093776,0.4582490566680981,[1. 1. 0. 0. 0. 1.]
MHyW857u_X8[1],happen with it the other thing is the improvement with my own life and my own business you,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 1.],0.45081735,0.3453212089749925,0.5318246627372798,0.42611936659572464,[1. 0. 0. 0. 0. 1.]
MHyW857u_X8[2],business you can't constantly teach and speak about something without it having a dramatic effect on how you live your life how you do your business and etc because you can't continuously teach something and live a completely different way or do it a completely different way without being consider a fraud or a fake so,[1. 0. 1. 0. 0. 1.],[1. 0. 1. 0. 1. 1.],0.45052445,0.31379263958209114,0.4801008959431372,0.5716839829126772,[1. 0. 1. 0. 1. 1.]
MHyW857u_X8[3],motivational speaker and i can tell you from my prospective that the pros and cons are also the goods and if you will or also the and goods meaning i,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45254046,0.4114375549624325,0.5320810646856533,0.4648048892064294,[1. 0. 0. 0. 0. 0.]
MHyW857u_X8[4],again i think for me staying away from my family for any too extended period of time does start to hurt emotionally but i think that the pros way out weigh the cons or i don't think anybody would do it so,[1. 0. 0. 0. 1. 0.],[1. 1. 0. 0. 0. 1.],0.44929898,0.4159216582416554,0.5308842163040084,0.642176739956484,[1. 1. 0. 0. 0. 1.]
MHyW857u_X8[5],blast doing it i do miss my family once in a while but i love going out on the road and doing it,[0. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4482559,0.3672074703959656,0.5325234973621524,0.433075250531685,[1. 0. 0. 0. 0. 0.]
MHyW857u_X8[6],day which means i fly on wednesday teach on thursday come back on friday and that's,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45438212,0.36726114837654433,0.6054561695172864,0.437703929175451,[1. 0. 0. 0. 0. 0.]
MHyW857u_X8[7],states and i love that part i love my time in the hotel room alone i like my time,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4483092,0.17700509030579603,0.36066066645576833,0.4358836449538657,[1. 0. 0. 0. 0. 0.]
MLegxOZBGUc[0],this clip i hope you learned something about raising the chi in your home and i thank you very much,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.44929606,0.2125109224761369,0.5350650485074684,0.42607239133949354,[1. 1. 0. 0. 0. 0.]
MM2qPdnRmQ8[0],the way that we measure the effectiveness of our advertising is to understand what the pulse of the consumer is at all times so looking,[0. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],0.44715086,0.49835644872527124,0.5321837922757038,0.467875720067357,[1. 0. 0. 0. 0. 0.]
MM2qPdnRmQ8[1],performance just to really get a better sense of the overall experience that that consumer is having at any given point in time,[0. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4503194,0.3957068671296283,0.5324697172650609,0.47971588425652,[1. 1. 0. 0. 0. 0.]
MSHBEntSDjU[0],campaigns and you want to use clever creative coupling with those campaigns that's relevant,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.44804728,0.18793708622944683,0.530502965949459,0.5028349962583315,[1. 1. 0. 0. 0. 1.]
MYEyQUpMe3k[0],jang is majoring in emergency health services and during the day she can be seen learning how to draw blood and perform two necessary skills required for any rescue operation,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.45412672,0.4643245989066398,0.5317227794219784,0.5078082132298547,[1. 1. 0. 0. 0. 0.]
MYEyQUpMe3k[1],as she left the university campus jang with,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45355406,0.33371620586622885,0.5321190079873911,0.5100241728885421,[1. 1. 0. 0. 0. 0.]
MYEyQUpMe3k[2],campus jang with an invitation for a coffee date having accepted,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4560665,0.07306695348742809,0.5332993572370751,0.5698589797996136,[1. 1. 0. 0. 0. 0.]
MYEyQUpMe3k[3],date having accepted the invitation jang talked about,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45411175,0.33586256520856406,0.5336693662675441,0.6230877183789122,[1. 0. 0. 0. 0. 0.]
MYEyQUpMe3k[4],invitation jang talked about her day which included an exam that she believed that she at least did not do badly on asks jang,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45177078,0.3289618464168377,0.5322770590823674,0.4997517453719877,[1. 0. 0. 0. 0. 0.]
MYEyQUpMe3k[5],badly on asks jang ae jin to join her for coffee during,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45218098,0.29272127029149764,0.5326186121697197,0.37832119188844376,[1. 0. 0. 0. 0. 0.]
MYEyQUpMe3k[6],coffee during the conversation in response to a question from jang ae jin revealed why she decided to major in emergency health services originally,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45166785,0.29490959329180955,0.5327701666420506,0.4387163784963273,[1. 0. 0. 0. 0. 0.]
MYEyQUpMe3k[7],services originally wanted to major in early childhood education but,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.45749405,0.30428048196933943,0.5328516871951834,0.43028507543843986,[1. 1. 0. 0. 0. 0.]
MZUr1DfYNNw[0],deloitte recently announced it had acquired substantially all of the assets of partners,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.44837624,0.4334487934740124,0.4723540557129343,0.4671459279920573,[1. 0. 0. 0. 0. 0.]
MZUr1DfYNNw[1],the move was made to grow its financial restructuring turnaround management and bankruptcy reorganization capabilities,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.44768733,0.42249345198545984,0.5130785824565636,0.42613081528268765,[1. 0. 0. 0. 0. 0.]
MZUr1DfYNNw[2],the move brought some immediate changes to the organizational structure that included reorganization services group and the transferring professionals will operate under the name deloitte corporate restructuring group deloitte william snyder will co lead the deloitte practice with incumbent practice leader sheila smith,[1. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.4477247,0.18198887702272526,0.5321044018298071,0.48859564135102235,[1. 0. 0. 0. 0. 1.]
MtIklGnIMGo[0],that's a problem so then you have people that follow them that think well my leaders want peace they say they want peace i want peace so if they think it's okay to build more settlements that will bring peace they're going to follow those people but we're not going to get peace and i'm concerned,[0. 1. 1. 0. 1. 1.],[1. 1. 1. 0. 1. 1.],0.44859707,0.5263926525110072,0.5863770524896651,0.920455719648245,[1. 1. 1. 0. 1. 1.]
MvEw24PU2Ac[0],and they're not paying off that experience and it's not useful for me i wanted this,[0. 0. 1. 0. 0. 1.],[1. 1. 1. 0. 1. 0.],0.44971472,0.2835971199795836,0.5304118210730364,0.5926002985975201,[1. 1. 1. 0. 1. 0.]
MvEw24PU2Ac[1],about that and the reason is because and this ultimately getting to the answer to your question is we put everything in that box judgments,[1. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],0.4477752,0.1920177110344944,0.5322139858302896,0.4259545604442271,[1. 1. 0. 0. 0. 0.]
MvEw24PU2Ac[2],question and when it comes to health it's incredibly important because i've either just been diagnosed with something a family member's been diagnosed with something or you know what i just,[0. 1. 0. 0. 0. 0.],[1. 0. 0. 1. 0. 1.],0.44670656,0.22334451079507556,0.464268804405765,0.4142078772573496,[1. 1. 0. 0. 0. 1.]
N-NnCI6U52c[0],we try to do our job in the safest possible manner and we are dedicated to flying because we love it it's a passion of ours and because people enjoy going places faster,[1. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],0.44930637,0.29302283963017794,0.5324894565313494,0.42590453471843587,[1. 1. 0. 0. 0. 0.]
N-NnCI6U52c[1],aircraft so it's fun it's diverse it requires good communication skills and we also enjoy just hanging around talking about flying,[1. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],0.4492649,0.33930902590927314,0.4307364273379435,0.4259826807822205,[1. 0. 0. 0. 0. 0.]
N0d2JL7JC1s[0],the matches of the euro will be split into packages basically cities who would include three group matches and one knockout round eight final or quarter final and one city which would host the semi finals and the final the two semi finals and the final,[0. 1. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 1.],0.45034093,0.37909836498249083,0.7249116634103487,0.47529947403629685,[1. 1. 0. 0. 0. 1.]
N2nCB34Am-E[0],then you could always go on and say but we have to do this or we have to do that but try to be understanding and empathetic it,[1. 0. 1. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.44778,0.2764636790771172,0.5312759168583576,0.47033340116034744,[1. 1. 0. 0. 0. 1.]
N2nCB34Am-E[1],so try to listen and understand how they would feel and then respond with that empathy you can,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.45038462,0.3039977151214779,0.5311594376067162,0.44146135941974723,[1. 1. 0. 0. 0. 0.]
