id,input_sentence,label,prediction,confidence,confidence-t,confidence-v,confidence-a
L-7oRnbi9-w[0],so as you listen to the story piece by piece told by different teachers pay attention to words you don't know what,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.3140211,0.18169536,-1.4456736,0.27420574
L-7oRnbi9-w[1],know what are these new vocabulary words and how are they pronounced,[1. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.3395204,0.21295726,-0.7425159,0.26925004
L-7oRnbi9-w[2],you'll also hear gabby of say i had a question once from somebody saying what's the difference in pronunciation between and so at the end of the story you will get a little video from me telling you the difference in pronunciation in these two phrases let's,[1. 0. 1. 0. 0. 0.],[1. 0. 0. 1. 0. 0.],0.27808195,0.16127501,0.2421854,0.2790205
L-a4Sh6iAcw[0],either,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],0.28062385,0.22728403,4.250603,0.061204925
L-a4Sh6iAcw[1],pretty much going to try to do more videos answer more questions in video form you know that way we can help spread the word,[1. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.28854495,0.18977566,0.3737663,0.2846961
L-a4Sh6iAcw[2],today contacting you and everyone on the universe to ask for help,[0. 1. 0. 1. 0. 0.],[1. 1. 0. 0. 0. 0.],0.266855,0.19538845,0.5050888,0.22617681
L-a4Sh6iAcw[3],pretty much right now in the process of gathering signatures,[0. 0. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.28366363,0.17822608,0.22614469,0.27519518
L-a4Sh6iAcw[4],right now i am included as someone you can vote for this primary as district one candidate,[1. 0. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],0.22049046,0.18803933,6.3813014,0.29054084
L-a4Sh6iAcw[5],with that you can see my face it helps your odds of getting more votes you get a little statement of me or a summary of my beliefs and it helps out a lot,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 1.],0.26312694,0.22800845,0.21676639,0.3571419
LD3HYOwk1Bc[0],i suppose the question can it become a superpower is what makes a superpower one of the things,[0. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.2913823,0.25558499,0.30060607,0.3002891
LD3HYOwk1Bc[1],superpower one of the things is that the government can't create some decree that a country will become a superpower what,[0. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.27811223,0.19624324,0.24858275,0.24697275
LDKWr94J0wM[0],different some people use different kinds of technologies some use mobile phone others used personal health records some use the patient portals to the electronic records and,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.29448557,0.25943553,-1.8009073,0.3251213
LDKWr94J0wM[1],so it's my pleasure to introduce these three wonderful individual whose use health it to manage their and improve their health,[1. 0. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.27914017,0.21168731,0.18966486,0.2143655
LDKWr94J0wM[2],as surgeon general i had the opportunity to launch the national patient national prevention strategy a few months ago as,[0. 0. 0. 0. 0. 1.],[1. 1. 0. 0. 0. 0.],0.28289035,0.21267997,0.05256498,0.23894848
LDKWr94J0wM[3],ago as you know the national prevention strategies tried to make us become a more healthy and fit nation,[0. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],0.27032417,0.17533492,0.95040673,0.35879326
LDKWr94J0wM[4],and this particular program is one of the ways the make that national prevention strategy come to life,[0. 1. 0. 0. 0. 1.],[0. 1. 1. 0. 0. 0.],0.27590424,0.21349935,0.34081686,0.30193022
LDKWr94J0wM[5],with better coordinated care improved quality and decreased errors,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.2864897,0.2174626,6.2071795,0.27523685
LDKWr94J0wM[6],we also want you know your own health information empowers you to be more engaged in your health and your healthcare,[0. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],0.28065762,0.15260878,2.6151493,0.2763482
LFOwCSiGOvw[0],financial crisis i think the global financial crisis is a situation where more than one country has to come to find a solution it's not one,[0. 1. 0. 0. 0. 1.],[0. 1. 1. 0. 1. 1.],0.29677713,0.2193373,2.3333912,0.29651254
LFOwCSiGOvw[1],a solution it's not one country's burden or one country has the capability to do this china,[0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 0.],0.2621997,0.21908364,0.28076708,0.38149935
LFOwCSiGOvw[2],needs to go through it needs to make some internal changes as well as it goes through this financial crisis in,[0. 1. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 1.],0.32014948,0.20743023,2.4223742,0.35207653
LJGL2sGvSS0[0],my name is brian hoyer and i am a business administration management major at uni my,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.28455365,0.1949075,7.3037434,0.28422987
LJGL2sGvSS0[1],uni my business is recycle right which has grown into right environmental my name is,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.29319406,0.20407288,3.679804,0.03319104
LJGL2sGvSS0[2],from our clients it can be anything from paid search to organic search social media and content production essentially anything that helps them improve the effectiveness up their online presence,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.2932774,0.21385051,0.20611082,0.30492494
LJGL2sGvSS0[3],the student business incubator at the university of northern iowa is a learning laboratory designed to educate and inspire student entrepreneurs the goal,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.24887057,0.22411563,0.25072,0.17342569
LJGL2sGvSS0[4],entrepreneurs the goal of the student business incubator first and foremost is to educate them we want,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.23987754,0.20657392,0.2413965,0.15259264
LJGL2sGvSS0[5],educate them we want to established a good strong foundational knowledge for the students before they leave campus on how to start their own business the student,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.2844715,0.18950407,0.45824152,0.3133824
LJGL2sGvSS0[6],business the student business incubator was absolutely crucial in launching our business,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 1.],0.26214832,0.20352171,0.27156118,0.2628657
LJGL2sGvSS0[7],from you know accounting help to providing the actual physical office space that we need pretty much every aspect has been affected by the incubator but,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.27111426,0.18962844,0.21639661,0.21426739
LJGL2sGvSS0[8],incubator but more important than that i think was really the entrepreneurial spirit all of your neighbors,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.2982619,0.22581719,0.28092948,0.31377918
LJGL2sGvSS0[9],spirit all of your neighbors are entrepreneurs and if you're stuck on any issue whether specific your business or for client or just anything that you're doing you can walk down the hall and find other people who've probably been through the same thing to be successful,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.2959735,0.1951099,0.29468232,0.25252002
LJGL2sGvSS0[10],thing to be successful as an entrepreneur you first of all you need to be passionate you need to be willing to implement you need to be willing to take that step forward i also think you need to be very teachable and be willing to get advice from people when you need it when,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.30207956,0.13016771,3.2353315,0.29451308
LJGL2sGvSS0[11],it when target click first started i'd never considered myself an entrepreneur or in fact i considered myself risk adverse which is not typically a characteristic you see entrepreneurs,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 1. 0. 1.],0.2965646,0.22371984,0.262246,0.30765802
LJGL2sGvSS0[12],environmental my name is therese kuster and my major was public relations at uni,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 1.],0.2969589,0.17967123,0.26472083,0.3494315
LJGL2sGvSS0[13],so they really helped me grow and move beyond that on a personal level they helped with,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.29573688,0.212519,0.2642804,0.267761
LJGL2sGvSS0[14],level they helped with everything from getting our very first all the way down to negotiating the sale of our business everything,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.2511538,0.14614207,0.21766712,0.2188663
LJGL2sGvSS0[15],business everything that involves my business has been impacted in a positive way by the incubator i,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.28927627,0.21287605,3.248823,0.23315938
LJGL2sGvSS0[16],i work at target click powered by mudd advertising the,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.2797734,0.18574402,0.29239386,0.31835297
LJGL2sGvSS0[17],advertising the reason i really got into wanting to start my own business is because i realized the potential for working for myself i,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.27452973,0.18051007,1.5536827,0.28424734
LJGL2sGvSS0[18],myself i got the idea originally i was involved with the uni entrepreneurs organization here at uni and we are working on a sustainability challenge with a local business and part of that which provide curbside recycling,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.2796284,0.24269402,2.547969,0.23050697
LJGL2sGvSS0[19],there was no one to provide that service at that time there was all,[0. 0. 0. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],0.26885217,0.21452579,0.17248456,0.27192318
LJGL2sGvSS0[20],time there was all this recycling talk going on so i figured i could provide that service that was obviously in demand target,[1. 0. 0. 1. 0. 0.],[1. 1. 1. 0. 1. 0.],0.3047455,0.19948736,-0.76233196,0.29268172
LJGL2sGvSS0[21],demand target click started in the mcelroy student business incubator with myself and another partner we provide,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.28276286,0.20879705,0.2504469,0.2506737
LJGL2sGvSS0[22],partner we provide a variety of online marketing solutions from our clients it can be anything,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.26408967,0.19613145,0.3351495,0.22831304
LcfubBagG6Q[0],if something happens to me just put me in the box i've already,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.2840976,0.21130298,-0.11493604,0.3219418
LcfubBagG6Q[1],box i've already put on the outfit that i'm ready to go in ok amy pham there,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.31497952,0.1807702,3.5528772,0.2792547
LcfubBagG6Q[2],years it has got everything from burlesque to pop up tattoo parlors take it as,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.26672333,0.21458231,-2.091922,0.35537362
LcfubBagG6Q[3],parlors take it as a complement if somebody comes up to me and says you look just like my mother in the i go oh,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 1. 0. 0.],0.2850252,0.16685466,-4.48116,0.3285566
LcfubBagG6Q[4],ok now i would say definitely inspired i,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.30245075,0.19560818,-0.59715444,0.29323205
LcfubBagG6Q[5],inspired i also really like the and the pure,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.28331095,0.17855757,-0.80807245,0.29693753
LcfubBagG6Q[6],in ok amy pham there is a verifiable style revolution happening at oakland california right now the new york times,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.28745005,0.18666609,0.24142504,0.28976113
LcfubBagG6Q[7],california right now the new york times actually posted a short doc about the rad fashions happening across the bridge general,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 1. 0. 0.],0.2889787,0.18258068,0.309215,0.30727956
LcfubBagG6Q[8],the bridge general style is like people are anti normal if,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 1. 1. 0.],0.30704316,0.19421132,0.11948219,0.23478027
LcfubBagG6Q[9],normal if you want to do whatever you want to do to your like clothes to your body to your hair whatever it is people are really receptive to that jacob that,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 1. 0. 0.],0.28847396,0.22257003,-1.1781791,0.33489484
LcfubBagG6Q[10],receptive to that jacob that was great but i could do you one better the ultimate,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 1. 0. 0.],0.3078205,0.17291965,0.27588782,0.23479925
LcfubBagG6Q[11],one better the ultimate celebration of americana rockabilly viva las vegas,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.26507297,0.21558525,-5.550291,0.24988262
LcfubBagG6Q[12],rockabilly viva las vegas is the biggest rockabilly gathering in the entire world it has been running,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.27383673,0.22187129,0.3064019,0.2456771
LcfubBagG6Q[13],entire world it has been running for more than years it has got,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.29622048,0.1950799,-2.4323087,0.27257094
LpTbjgELALo[0],east the question is the quality of those role models and who they are,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.25446865,0.20819132,0.23483066,0.2618775
LpTbjgELALo[1],so what i was just saying yes they are but then again the quality and who they are is important thank you,[1. 0. 1. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.33206218,0.2134594,0.85434175,0.29042947
LtlL-03S79Q[0],mystery but in this four part video series i'm going to show you some basic design principles that will give your presentations a clean professional look that will help you make a great impression and more importantly get your message across to your audience and,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 1.],0.29842982,0.20534793,0.5648824,0.327289
LtlL-03S79Q[1],right well in case there's anyone who doesn't want to do that check out my video about what a presentation is okay,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.29693925,0.19847439,5.7317004,-0.8067077
LtlL-03S79Q[2],is okay so what you're going to learn is crap contrast repetition alignment and proximity applying,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.2947694,0.24159457,-0.95957184,0.23323406
LtlL-03S79Q[3],proximity applying these four design concepts to your presentations is simple easy and will make people think you turned into a design guru or,[1. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],0.31114078,0.17359476,0.25563875,0.34047455
LtlL-03S79Q[4],guru or at the very least your audience will have an easier time following your presentations and understanding your message and,[1. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],0.28195363,0.21054539,1.3278917,0.2586281
LtlL-03S79Q[5],important thing so subscribe to my channel sign up for my newsletter or check back here next week to watch presentation design quick tip is for contrast thanks,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.31130803,0.28376323,-1.1634767,0.3018433
LueQT0vY1zI[0],sue so i am here because i think health care a necessary right for everybody you,[1. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.27348986,0.1897365,2.8834863,0.27524334
LyOq9mOEPuk[0],funny don't be too familiar with your humor or it will fall flat,[1. 0. 0. 0. 1. 0.],[1. 0. 1. 0. 0. 0.],0.291961,0.20004264,0.3550052,0.29403993
LyOq9mOEPuk[1],now if you're good at thinking on your feet this will be really easy for you maybe,[1. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0.],0.29562098,0.19504327,0.28809506,0.25278798
LyOq9mOEPuk[2],because what happens then is it starts to sound a bit wrote it's,[1. 0. 1. 0. 0. 0.],[0. 1. 0. 0. 0. 0.],0.3040414,0.22297187,0.22472233,0.28973794
M6HKUzJNlsE[0],williams gary by the summer of i had taken the prerequisites to become an occupational therapist i was accepted,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.26340124,0.22957955,0.79749113,0.2624767
M6HKUzJNlsE[1],therapist i was accepted into the program and by that time i was full time all out no holds school was intense for and a half years but i made it through and like i said i let my professors know that i had brain injuries it didn't stop,[1. 1. 0. 0. 0. 1.],[1. 1. 0. 1. 0. 1.],0.3351437,0.15941449,-0.991856,0.058392778
M6HKUzJNlsE[2],had brain injuries it didn't stop me and i didn't use it as a crutch but they definitely had some understanding and would be patient with me in some situations when i really really needed it,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.3327268,0.27096957,-0.8979432,0.2818058
M6HKUzJNlsE[3],so by the summer of i had finished the program,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.30432516,0.19542451,0.8777886,0.098704055
M6HKUzJNlsE[4],i was the president of my student ot association class and i graduated cum laude from chicago state with a average,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.29601705,0.20497517,0.23784545,0.33370727
M6HKUzJNlsE[5],a average and with all the skills that i needed to be an occupational therapist i was able to pass,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.28174254,0.19232798,-0.07287927,0.35552374
MHVrwCEWLPI[0],together even still today there are times when it's very difficult to bring all of those key stakeholders to the table together around a cause you,[1. 0. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 1.],0.3015538,0.21162394,0.16487285,0.29420456
MHVrwCEWLPI[1],productivity so for more than three decades we've been able to keep that alliance together we've been able to,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.25988638,0.18915786,-0.694128,0.23291664
MHVrwCEWLPI[2],alliance together we've been able to keep the republicans and democrats sitting and talking to each other and designing paths forward the,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.25555494,0.51623785,0.19137307,0.29367447
MHVrwCEWLPI[3],forward the alliance has sitting members of the us congress,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.29232883,0.19574834,0.2751931,0.3082774
MHyW857u_X8[0],the good things could be the networking with great people all around the united states and canada one,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.28794172,0.18982597,1.3028568,0.29720986
MHyW857u_X8[1],happen with it the other thing is the improvement with my own life and my own business you,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 1.],0.29171422,0.1762894,4.42252,0.2892962
MHyW857u_X8[2],business you can't constantly teach and speak about something without it having a dramatic effect on how you live your life how you do your business and etc because you can't continuously teach something and live a completely different way or do it a completely different way without being consider a fraud or a fake so,[1. 0. 1. 0. 0. 1.],[1. 0. 1. 0. 1. 1.],0.29925466,0.22636585,1.0017943,0.37868556
MHyW857u_X8[3],motivational speaker and i can tell you from my prospective that the pros and cons are also the goods and if you will or also the and goods meaning i,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.26551527,0.17029352,2.2518175,0.26277065
MHyW857u_X8[4],again i think for me staying away from my family for any too extended period of time does start to hurt emotionally but i think that the pros way out weigh the cons or i don't think anybody would do it so,[1. 0. 0. 0. 1. 0.],[0. 1. 0. 0. 0. 1.],0.26968613,0.2639068,-1.0206343,-0.2711435
MHyW857u_X8[5],blast doing it i do miss my family once in a while but i love going out on the road and doing it,[0. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.29900563,0.19453527,0.13919292,-0.4196131
MHyW857u_X8[6],day which means i fly on wednesday teach on thursday come back on friday and that's,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.27731586,0.17044707,-0.8395326,0.26307154
MHyW857u_X8[7],states and i love that part i love my time in the hotel room alone i like my time,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.2792065,0.22173744,0.19429013,0.20655091
MLegxOZBGUc[0],this clip i hope you learned something about raising the chi in your home and i thank you very much,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.2783152,0.20418632,0.33577114,0.25624633
MM2qPdnRmQ8[0],the way that we measure the effectiveness of our advertising is to understand what the pulse of the consumer is at all times so looking,[0. 0. 0. 0. 0. 1.],[1. 1. 0. 0. 0. 0.],0.29301417,0.17856637,4.419872,0.23873992
MM2qPdnRmQ8[1],performance just to really get a better sense of the overall experience that that consumer is having at any given point in time,[0. 1. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.290044,0.26143506,4.695741,0.24595465
MSHBEntSDjU[0],campaigns and you want to use clever creative coupling with those campaigns that's relevant,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.283953,0.21241061,6.259972,0.24524416
MYEyQUpMe3k[0],jang is majoring in emergency health services and during the day she can be seen learning how to draw blood and perform two necessary skills required for any rescue operation,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.28664976,0.13500671,-0.1077548,0.27773273
MYEyQUpMe3k[1],as she left the university campus jang with,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.30945778,0.18154733,-7.985544,0.392734
MYEyQUpMe3k[2],campus jang with an invitation for a coffee date having accepted,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.2531147,0.22969083,-0.16906506,0.26501048
MYEyQUpMe3k[3],date having accepted the invitation jang talked about,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.27421206,0.21709858,0.22564533,0.34991956
MYEyQUpMe3k[4],invitation jang talked about her day which included an exam that she believed that she at least did not do badly on asks jang,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 1. 0. 0.],0.30894762,0.2195857,0.2546136,0.27816513
MYEyQUpMe3k[5],badly on asks jang ae jin to join her for coffee during,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.29017386,0.1992408,-0.5639585,0.29957166
MYEyQUpMe3k[6],coffee during the conversation in response to a question from jang ae jin revealed why she decided to major in emergency health services originally,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.328904,0.121467695,0.3167603,0.35127586
MYEyQUpMe3k[7],services originally wanted to major in early childhood education but,[0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.28174448,0.23267305,-0.6236557,0.31576866
MZUr1DfYNNw[0],deloitte recently announced it had acquired substantially all of the assets of partners,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.31045407,0.18377648,-3.3735936,0.32764497
MZUr1DfYNNw[1],the move was made to grow its financial restructuring turnaround management and bankruptcy reorganization capabilities,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.28276312,0.18845461,2.4185224,0.23980005
MZUr1DfYNNw[2],the move brought some immediate changes to the organizational structure that included reorganization services group and the transferring professionals will operate under the name deloitte corporate restructuring group deloitte william snyder will co lead the deloitte practice with incumbent practice leader sheila smith,[1. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 1.],0.28537703,0.20501612,-3.1952538,0.26707816
MtIklGnIMGo[0],that's a problem so then you have people that follow them that think well my leaders want peace they say they want peace i want peace so if they think it's okay to build more settlements that will bring peace they're going to follow those people but we're not going to get peace and i'm concerned,[0. 1. 1. 0. 1. 1.],[0. 1. 1. 0. 1. 1.],0.25791988,0.14047353,-2.0126038,0.25025776
MvEw24PU2Ac[0],and they're not paying off that experience and it's not useful for me i wanted this,[0. 0. 1. 0. 0. 1.],[0. 1. 1. 0. 1. 0.],0.27737924,0.18779986,0.31272435,0.36394015
MvEw24PU2Ac[1],about that and the reason is because and this ultimately getting to the answer to your question is we put everything in that box judgments,[1. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],0.28117475,0.20740531,0.711245,0.24386062
MvEw24PU2Ac[2],question and when it comes to health it's incredibly important because i've either just been diagnosed with something a family member's been diagnosed with something or you know what i just,[0. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 1.],0.31550968,0.22681256,0.32881096,0.35957852
N-NnCI6U52c[0],we try to do our job in the safest possible manner and we are dedicated to flying because we love it it's a passion of ours and because people enjoy going places faster,[1. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],0.27699727,0.20400876,2.1999488,0.2670499
N-NnCI6U52c[1],aircraft so it's fun it's diverse it requires good communication skills and we also enjoy just hanging around talking about flying,[1. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],0.28762197,0.2195649,0.27199924,0.29369548
N0d2JL7JC1s[0],the matches of the euro will be split into packages basically cities who would include three group matches and one knockout round eight final or quarter final and one city which would host the semi finals and the final the two semi finals and the final,[0. 1. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 1.],0.2754829,0.19271044,-2.8458471,0.21548712
N2nCB34Am-E[0],then you could always go on and say but we have to do this or we have to do that but try to be understanding and empathetic it,[1. 0. 1. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.2870341,0.24301003,5.2700577,0.2976595
N2nCB34Am-E[1],so try to listen and understand how they would feel and then respond with that empathy you can,[1. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.299218,0.21555272,0.8381641,0.26173848
NIpuKcoJhGM[0],increasing women's entrepreneurship is just plain good economics it's,[1. 0. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.30353093,0.19274227,0.3055551,0.26112992
NIpuKcoJhGM[1],grouping it represents of global and the fact that they have focused on financial inclusion on the challenges of is a testament to the fact that they recognize that this is the key to economic opportunity for all,[1. 1. 0. 0. 0. 0.],[1. 0. 1. 0. 0. 0.],0.28761297,0.14727797,0.32187796,0.3015404
NIpuKcoJhGM[2],when we talk about financial inclusion in small and medium enterprises those are policies that are gender neutral but we know that because of the barriers that women face focusing on financial inclusion in small and medium enterprises will have a disproportionately positive impact on women and girls,[0. 1. 0. 0. 0. 0.],[1. 1. 1. 0. 0. 0.],0.2745028,0.22470653,0.17120875,0.33081108
NOGhjdK-rDI[0],so your car just died and you need credit and it doesn't look too good i'm,[0. 0. 1. 0. 0. 1.],[0. 1. 0. 0. 1. 0.],0.2864182,0.1963209,0.27078208,0.28138274
NVLPURuAVLU[0],certain things you're going to want to do is avoid salts and high sodium products as salt helps retain fluids and it won't let you get away from them as quickly,[0. 1. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 1.],0.25185552,0.14480977,-0.36389285,0.3244096
NVLPURuAVLU[1],also exercise helps but remember to drink fluids when you're exercising to help sweat out that excess fluid there,[1. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],0.24219893,0.15931764,3.6375592,0.14059167
NVLPURuAVLU[2],factors also if you find bloating is just not relieved with any of these definitely consult a physician and see if maybe there's other alternatives that you can take to help you with bloating,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.26505062,0.21328677,0.21022661,0.30851674
NaWmaHwjElo[0],loans you can also avoid loans altogether by applying for scholarship and grants and possibly having a job and saving money,[1. 0. 0. 0. 0. 0.],[0. 1. 1. 0. 1. 0.],0.24827693,0.18898985,0.27539504,0.2789486
NaWmaHwjElo[1],rates if it is the time in the nation where interest rates are low you're going to be able to find lower interest rates,[0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0.],0.29298532,0.2530802,2.0029876,0.2973476
NgENhhXf0LE[0],illinois i attend walther lutheran high school and i am interested in western illinois because of its strong broadcasting program that they have and how close it is to home everyone,[1. 0. 0. 0. 0. 1.],[1. 0. 0. 0. 0. 0.],0.28037697,0.22591367,0.21085449,0.23322545
NiAjz4ciA60[0],hello everyone i'm here to announce the winner of round of the sweepstakes which we've been doing throughout the week,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.27555788,0.2330536,-1.2748286,0.19618411
NiAjz4ciA60[1],i have two people here who entered via one on the event section and one via the wall and i have one who entered via they were,[1. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.2911916,0.19950376,-2.2262766,0.1985438
NiAjz4ciA60[2],one who entered via they were all randomly chosen ad we're going to have my lovely assistant here choose from among these three people,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.29913282,0.23998208,0.2780863,0.34559524
NiAjz4ciA60[3],shortly please be sure to reply otherwise we'll have to choose somebody else thank you so,[0. 1. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.2927481,0.22054242,2.6531825,0.31097806
NlrCjfHELLE[0],okay now it is the moment that you've all been waiting for it is,[1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0.],0.3312978,0.7183791,4.531332,0.22695802
NoOt0oU843M[0],as we look at equipment particularly tractors we know the specifications of that equipment is very important to you as,[0. 0. 0. 0. 0. 0.],[1. 1. 0. 0. 0. 0.],0.3353712,0.17306487,0.22788489,0.25085235
